mfg,makes,carlines,type,percent_content_USA_CAN,percent_content_other1,percent_content_other2,final_assembly1,final_assembly2,source_E1,source_E2,source_T1,source_T2,year,mfg_HQ,E_US,E_CA,T_US,T_CA,E_MX,T_MX,us_ca_shr,other1_shr,other1_who,other2_shr,other2_who,mx_shr,ell,add_plant,nafta_assembly,rem_shr,mx_shr_rem,mx_shr_rem_mn,stata_merge,mx_shr_con,mx_shr_lib,nafta_shr_lib,nafta_shr_con
"Nissan North America, Inc",Infiniti,Q50 6 CYL,PC,0%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Infiniti,Q50 4 CYL ,PC,0%,95% J,,J,,G,,J,,2017,JPN,false,false,false,false,false,false,0.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Infiniti,Q60 4CYL ,PC,0%,95% J,,J,,G,,J,,2017,JPN,false,false,false,false,false,false,0.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Infiniti,Q60 6CYL ,PC,0%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Infiniti,Q70 Conv & HEV ,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Infiniti,QX30 ,PC,0%,55% UK,25% G,UK,,G,,G,,2017,JPN,false,false,false,false,false,false,0.0,55.0, UK,25.0, G,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Infiniti,QX50 ,MPV,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Infiniti,QX70 ,MPV,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Infiniti,QX80 ,MPV,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
"Nissan North America, Inc",Nissan,370Z Coupe ,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Nissan,370Z Roadster ,PC,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
"Nissan North America, Inc",Nissan,Armada ,MPV,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
"Nissan North America, Inc",Nissan,GT-R ,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Nissan,Juke ,MPV,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Nissan,Quest ,MPV,0%,90% J,,J,,J,,M,,2017,JPN,false,false,false,false,false,true,0.0,90.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
"Nissan North America, Inc",Nissan,Rogue ,MPV,20%,45% J,15% K,J,,J,,M,,2017,JPN,false,false,false,false,false,true,20.0,45.0, J,15.0, K,,ROW,false,false,,,,,0,0.0,20.0,20.0
"Nissan North America, Inc",Nissan,Rogue ,MPV,20%,45% J,15% K,K,,J,,J,,2017,JPN,false,false,false,false,false,false,20.0,45.0, J,15.0, K,,ROW,false,false,,,,,0,0.0,20.0,20.0
Porsche AG,Porsche,911 Carrera ,PC,0%,74% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,74.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera 4 ,PC,0%,71% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,71.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera 4 Cabriolet ,PC,0%,73% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,73.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera 4 GTS ,PC,0%,62% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,62.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,"911 Carrera 4 GTS
Cabriolet ",PC,0%,65% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,65.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera 4S ,PC,0%,68% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,68.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera 4S Cabriolet ,PC,0%,74% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,74.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera Cabriolet ,PC,0%,75% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,75.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera GTS ,PC,0%,63% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,63.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera GTS Cabriolet ,PC,0%,65% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,65.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera S ,PC,0%,76% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,76.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Carrera S Cabriolet ,PC,0%,76% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,76.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Targa 4 ,PC,0%,75% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,75.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Targa 4 GTS ,PC,0%,64% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,64.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Targa 4S ,PC,0%,74% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,74.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Turbo ,PC,0%,70% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,70.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Turbo Cabriolet ,PC,0%,77% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,77.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Turbo S ,PC,0%,69% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,69.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,911 Turbo S Cabriolet,PC,0%,71% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,71.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Boxster,PC,0%,71% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,71.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Boxster S,PC,0%,71% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,71.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Cayenne,MPV,5%,60% G,,G,,G,,J,,2017,DEU,false,false,false,false,false,false,5.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Porsche AG,Porsche,Cayenne GTS,MPV,5%,60% G,,G,,G,,J,,2017,DEU,false,false,false,false,false,false,5.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Porsche AG,Porsche,Cayenne Platinum Edition,MPV,5%,60% G,,G,,G,,J,,2017,DEU,false,false,false,false,false,false,5.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Porsche AG,Porsche,Cayenne S,MPV,5%,60% G,,G,,G,,J,,2017,DEU,false,false,false,false,false,false,5.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Porsche AG,Porsche,Cayenne S E-Hybrid,MPV,5%,60% G,,G,,H,,J,,2017,DEU,false,false,false,false,false,false,5.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Porsche AG,Porsche,Cayenne S E-Hybrid Platinum,MPV,5%,60% G,,G,,H,,J,,2017,DEU,false,false,false,false,false,false,5.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Porsche AG,Porsche,Cayenne Turbo,MPV,5%,60% G,,G,,G,,J,,2017,DEU,false,false,false,false,false,false,5.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Porsche AG,Porsche,Cayenne Turbo S,MPV,5%,60% G,,G,,G,,J,,2017,DEU,false,false,false,false,false,false,5.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Porsche AG,Porsche,Cayman,PC,0%,68% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,68.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Cayman S,PC,0%,68% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,68.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Macan,MPV,0%,68% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,68.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Macan GTS,MPV,0%,80% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,80.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Macan S,MPV,0%,82% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,82.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Macan Turbo,MPV,0%,76% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,76.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Panamera,PC,0%,65% G,,G,,H,,G,,2017,DEU,false,false,false,false,false,false,0.0,65.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Panamera 4,PC,0%,66% G,,G,,H,,G,,2017,DEU,false,false,false,false,false,false,0.0,66.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Panamera 4 E-Hybrid,PC,0%,60% G,,G,,H,,G,,2017,DEU,false,false,false,false,false,false,0.0,60.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Panamera 4 Executive,PC,0%,63% G,,G,,H,,G,,2017,DEU,false,false,false,false,false,false,0.0,63.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Panamera 4S,PC,0%,65% G,,G,,H,,G,,2017,DEU,false,false,false,false,false,false,0.0,65.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Panamera 4S Executive,PC,0%,63% G,,G,,H,,G,,2017,DEU,false,false,false,false,false,false,0.0,63.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Panamera Turbo,PC,0%,71% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,71.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Porsche AG,Porsche,Panamera Turbo Executive,PC,0%,69% G,,G,,G,,G,,2017,DEU,false,false,false,false,false,false,0.0,69.0, G,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Subaru,Subaru,BRZ,PC,0%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Subaru,Subaru,Crosstrek,MPV,0%,90% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,90.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Subaru,Subaru,Forester,MPV,0%,90% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,90.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Subaru,Subaru,WRX,PC,0%,85% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,85.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Subaru,Toyota,86,PC,0%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,CT200h,PC,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Toyota,Lexus,ES Hybrid,PC,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Toyota,Lexus,GS 450,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,GS F,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,GS350,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,GX460,MPV,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,IS200T / 350,PC,0%,100%J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0,J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,LC 500,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,LS 460,PC,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Toyota,Lexus,LX570,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,NX,MPV,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Toyota,Lexus,NX Hybrid,MPV,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,RC,PC,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Toyota,Lexus,RC F,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Lexus,RX350,MPV,50%,40% J,,"US, J",,J,,J,,2017,JPN,false,false,false,false,false,false,50.0,40.0, J,,,,ROW,false,false,,,,,0,0.0,50.0,50.0
Toyota,Lexus,RX450h,MPV,35%,55% J,,"CN, J",,J,,J,,2017,JPN,false,false,false,false,false,false,35.0,55.0, J,,,,ROW,false,false,,,,,0,0.0,35.0,35.0
Toyota,Scion,iM,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Scion,Mirai,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Toyota,4Runner,MPV,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Toyota,C-HR,PC,0%,45% T,40% J,T,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,45.0, T,40.0, J,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Toyota,Corolla iM,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Toyota,Land Cruiser200,MPV,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Toyota,Toyota,Prius C,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Toyota,Prius Prime,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Toyota,Prius V,PC,0%,100% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,100.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Toyota,Rav4,PC,35%,60% J,,"J, CN",,"US, J",CH,"US, J",,2017,JPN,true,false,true,false,false,false,35.0,60.0, J,,,,ROW,false,false,,,,,0,0.0,35.0,35.0
Toyota,Toyota,Rav4 Hybrid,PC,5%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,5.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Toyota,Toyota,Tacoma,Truck,65%,15% J,,"M, US",,"J, US",,"J, TH",,2017,JPN,true,false,false,false,false,false,65.0,15.0, J,,,,ROW,false,false,,,,,0,0.0,65.0,65.0
Toyota,Toyota,Toyota 86,PC,0%,95% J,,J,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,95.0, J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Toyota,Toyota,Yaris,PC,0%,35% J,20% F,F,,J,,J,,2017,JPN,false,false,false,false,false,false,0.0,35.0, J,20.0, F,,ROW,false,false,,,,,0,0.0,0.0,0.0
Volkswagen,Volkswagen,CC,PC,1%,55%G,18%H,G,,H,,G,,2017,DEU,false,false,false,false,false,false,1.0,55.0,G,18.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volkswagen,Volkswagen,eGolf,PC,1%,65% G,,G,,G,,,,2017,DEU,false,false,false,false,false,false,1.0,65.0, G,,,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volkswagen,Volkswagen,Golf R,PC,1%,39%G,20%H,G,,H,,G (man.),,2017,DEU,false,false,false,false,false,false,1.0,39.0,G,20.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volkswagen,Volkswagen,Golf R,PC,1%,42%G,18%H,G,,H,,G (autom.),,2017,DEU,false,false,false,false,false,false,1.0,42.0,G,18.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volkswagen,Volkswagen,Tiguan (4MOTION),MPV,1%,48%G,16%H,G,,H,,J,,2017,DEU,false,false,false,false,false,false,1.0,48.0,G,16.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volkswagen,Volkswagen,Tiguan (Limited) FWD,MPV,1%,51% G,17% H,G,,H,,J,,2017,DEU,false,false,false,false,false,false,1.0,51.0, G,17.0, H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volkswagen,Volkswagen,Tiguan FWD,MPV,1%,49%G,15%H,G,,H,,J,,2017,DEU,false,false,false,false,false,false,1.0,49.0,G,15.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volkswagen,Volkswagen,Tiguan Limited (4MOTION),MPV,1%,50% G,15% H,G,,H,,J,,2017,DEU,false,false,false,false,false,false,1.0,50.0, G,15.0, H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volkswagen,Volkswagen,Touareg,PC,1%,36%G,31%SL,SL,,G,,J,,2017,DEU,false,false,false,false,false,false,1.0,36.0,G,31.0,SL,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, S60 ,PC,1%,30% SW,20% BE,BE,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, SW,20.0, BE,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, S60 AWD ,PC,1%,2% SW,20% BE,BE,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,2.0, SW,20.0, BE,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo,S60 AWD R  ,PC,1%,30% SW,20% BE,BE,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, SW,20.0, BE,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo,S60 Polestar  AUT,PC,1%,30% SW,20% BE,SW,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, SW,20.0, BE,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, S60CC ,MPV,1%,25%SW ,20% BE,BE,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,25.0,SW ,20.0, BE,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, S60I ,PC,1%,40% CH,15% SW,CH,,CH,,J,,2017,ROW,false,false,false,false,false,false,1.0,40.0, CH,15.0, SW,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, S60I AWD ,PC,1%,40% CH,15% SW,CH,,CH,,J,,2017,ROW,false,false,false,false,false,false,1.0,40.0, CH,15.0, SW,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo,S90 Aut (8vx) AWD ,PC,1%,40%SW,15% G,SW,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,40.0,SW,15.0, G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo,V60 AUT FWD & AWD  ,PC,1%,30% SW,25% BE,SW,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, SW,25.0, BE,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo,V60 Polestar  AUT,PC,1%,30% SW,20% BE,SW,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, SW,20.0, BE,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, V60CC ,MPV,1%,30% SW,20% BE,SW,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, SW,20.0, BE,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, V90 ,PC,1%,30% SW,10% G,SW,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, SW,10.0, G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, XC60 AWD ,MPV,1%,30% BE,20% SW,BE,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, BE,20.0, SW,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo,XC60 AWD R  ,MPV,1%,30% BE,20% SW,BE,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, BE,20.0, SW,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, XC60 FWD ,PC,1%,30% BE,20% SW,BE,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,30.0, BE,20.0, SW,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo, XC90 AWD ,MPV,1%,35% SW,10% G,SW,,SW,,J,,2017,ROW,false,false,false,false,false,false,1.0,35.0, SW,10.0, G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Volvo,Volvo,XC90 Excellence  ,MPV,2%,35% SW,10% K,SW,,SW,,J,,2017,ROW,false,false,false,false,false,false,2.0,35.0, SW,10.0, K,,ROW,false,false,,,,,0,0.0,2.0,2.0
Audi,Audi,A3,PC,1%,49%G,42%H,H,,H,,G(FWD),,2018,DEU,false,false,false,false,false,false,1.0,49.0,G,42.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,A3,PC,1%,49%G,40%H,H,,H,,G(AWD),,2018,DEU,false,false,false,false,false,false,1.0,49.0,G,40.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,S3,PC,1%,45%H,44%G,H,,H,,G,,2018,DEU,false,false,false,false,false,false,1.0,45.0,H,44.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,RS 3,PC,1%,52%H,43%G,H,,H,,G,,2018,DEU,false,false,false,false,false,false,1.0,52.0,H,43.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,A3 Cabriolet,PC,1%,48%H,37%G,H,,H,,G(FWD),,2018,DEU,false,false,false,false,false,false,1.0,48.0,H,37.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,A3 Cabriolet,PC,1%,47%H,39%G,H,,H,,G(AWD),,2018,DEU,false,false,false,false,false,false,1.0,47.0,H,39.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,A3 Sportback e-Tron,PC,0%,65%G,16%SL,G,,G,,G,,2018,DEU,false,false,false,false,false,false,0.0,65.0,G,16.0,SL,,ROW,false,false,,,,,0,0.0,0.0,0.0
Audi,Audi,A4 ultra FWS,PC,1%,57%G,16%H,G,,H,,G (autom.),,2018,DEU,false,false,false,false,false,false,1.0,57.0,G,16.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,A4,PC,1%,59%G,15%H,G,,H,,G (autom.),,2018,DEU,false,false,false,false,false,false,1.0,59.0,G,15.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,A4,PC,1%,58%G,16%H,G,,H,,G (manual),,2018,DEU,false,false,false,false,false,false,1.0,58.0,G,16.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,S4,PC,1%,58%G,20%H,G,,H,,G,,2018,DEU,false,false,false,false,false,false,1.0,58.0,G,20.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,allroad,MPV,1%,58%G,,G,,H,,G,,2018,DEU,false,false,false,false,false,false,1.0,58.0,G,,,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,A5 Cabriolet,PC,1%,67%G,,G,,H,,G,,2018,DEU,false,false,false,false,false,false,1.0,67.0,G,,,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,S5 Cabriolet,PC,1%,66%G,17%H,G,,H,,G,,2018,DEU,false,false,false,false,false,false,1.0,66.0,G,17.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
